System Epoch,Device,Category,E4 Epoch,Value
1669786294175,E4,Gsr,1669786293.465,2.151083
1669786294175,E4,Gsr,1669786293.715,2.149802
1669786294175,E4,Gsr,1669786293.965,2.148521
1669786294175,E4,Gsr,1669786294.215,2.14724
1669786295682,E4,Gsr,1669786294.465,2.144679
1669786295682,E4,Gsr,1669786294.715,2.144679
1669786295683,E4,Gsr,1669786294.965,2.151083
1669786295683,E4,Gsr,1669786295.215,2.145959
1669786295683,E4,Gsr,1669786295.465,2.144679
1669786295683,E4,Gsr,1669786295.715,2.140836
1669786297167,E4,Gsr,1669786295.965,2.140836
1669786297167,E4,Gsr,1669786296.215,2.138275
1669786297167,E4,Gsr,1669786296.465,2.142117
1669786297167,E4,Gsr,1669786296.715,2.140836
1669786297167,E4,Gsr,1669786296.965,2.140836
1669786297167,E4,Gsr,1669786297.215,2.142117
1669786298675,E4,Gsr,1669786297.465,2.145959
1669786298675,E4,Gsr,1669786297.715,2.144679
1669786298675,E4,Gsr,1669786297.965,2.142117
1669786298675,E4,Gsr,1669786298.215,2.143398
1669786298675,E4,Gsr,1669786298.465,2.14724
1669786298675,E4,Gsr,1669786298.715,2.14724
1669786300182,E4,Gsr,1669786298.965,2.142117
1669786300182,E4,Gsr,1669786299.215,2.140836
1669786300183,E4,Gsr,1669786299.465,2.143398
