,,Category,Value,,
1664977644799,1664977644.728980,E4_Bvp,20.8382,,
1664977644799,1664977644.744600,E4_Bvp,19.10339,,
1664977644799,1664977644.760230,E4_Bvp,8.589729,,
1664977644799,1664977644.775860,E4_Bvp,-4.548279,,
1664977644799,1664977644.791480,E4_Bvp,-12.70101,,
1664977644799,1664977644.807110,E4_Bvp,-11.28255,,
1664977644799,1664977644.822730,E4_Bvp,-1.473648,,
1664977644935,1664977644.838360,E4_Bvp,10.68888,,
1664977644935,1664977644.853980,E4_Bvp,17.89883,,
1664977644935,1664977644.869610,E4_Bvp,16.05202,,
1664977644935,1664977644.885240,E4_Bvp,6.441788,,
1664977644935,1664977644.900860,E4_Bvp,-5.094299,,
1664977644935,1664977644.916490,E4_Bvp,-11.77285,,
1664977644935,1664977644.932110,E4_Bvp,-10.15373,,
1664977644935,1664977644.947740,E4_Bvp,-1.922874,,
1664977644935,1664977644.963360,E4_Bvp,7.102013,,
1664977644935,1664977644.978990,E4_Bvp,10.95851,,
1664977644935,1664977643.720000,E4_Bvp,6.996376,,
1664977644955,1664977643.970000,E4_Bvp,-2.493599,,
1664977644956,1664977644.220000,E4_Bvp,-11.68881,,
1664977644956,1664977644.470000,E4_Bvp,-15.1965,,
1664977644956,1664977644.720000,E4_Bvp,-11.25835,,
1664977644956,1664977644.970000,E4_Bvp,-2.856689,,
1664977644956,1664977644.994620,E4_Bvp,4.274071,,
1664977645114,1664977645.010240,E4_Bvp,5.271439,,
1664977645114,1664977645.025870,E4_Bvp,-0.8667831,,
1664977645114,1664977645.041490,E4_Bvp,-10.18776,,
1664977645114,1664977645.057120,E4_Bvp,-15.87921,,
1664977645114,1664977645.072750,E4_Bvp,-12.08675,,
1664977645114,1664977645.088370,E4_Bvp,2.643913,,
1664977645114,1664977645.104000,E4_Bvp,23.7933,,
1664977645114,1664977645.119620,E4_Bvp,42.29873,,
1664977645114,1664977645.135250,E4_Bvp,48.2515,,
1664977645114,1664977645.150870,E4_Bvp,35.79834,,
1664977645114,1664977645.166500,E4_Bvp,6.243847,,
1664977645293,1664977645.182130,E4_Bvp,-32.24176,,
1664977645293,1664977645.197750,E4_Bvp,-68.00549,,
1664977645294,1664977645.213380,E4_Bvp,-91.54355,,
1664977645294,1664977645.229000,E4_Bvp,-99.58434,,
1664977645295,1664977645.260250,E4_Bvp,-96.32986,,
1664977645295,1664977645.244630,E4_Bvp,-90.25063,,
1664977645295,1664977645.275880,E4_Bvp,-88.51385,,
1664977645295,1664977645.322760,E4_Bvp,-92.77022,,
1664977645295,1664977645.307130,E4_Bvp,-97.55304,,
1664977645295,1664977645.291510,E4_Bvp,-93.30772,,
1664977645295,1664977645.338380,E4_Bvp,-71.7215,,
1664977645451,1664977645.354010,E4_Bvp,-31.2897,,
1664977645451,1664977645.369630,E4_Bvp,20.5025,,
1664977645451,1664977645.400890,E4_Bvp,69.77147,,
1664977645451,1664977645.385260,E4_Bvp,101.3171,,
1664977645451,1664977645.432140,E4_Bvp,105.6931,,
1664977645451,1664977645.447760,E4_Bvp,83.54234,,
1664977645451,1664977645.463390,E4_Bvp,45.43732,,
1664977645451,1664977645.479010,E4_Bvp,7.29738,,
1664977645451,1664977645.494640,E4_Bvp,-17.13082,,
1664977645451,1664977645.510270,E4_Bvp,-21.74264,,
1664977645630,1664977645.525890,E4_Bvp,-9.935974,,
1664977645630,1664977645.541520,E4_Bvp,8.925331,,
1664977645630,1664977645.557140,E4_Bvp,37.12486,,
1664977645631,1664977645.572770,E4_Bvp,25.86614,,
1664977645631,1664977645.588390,E4_Bvp,45.36446,,
1664977645631,1664977645.604020,E4_Bvp,55.68433,,
1664977645631,1664977645.619650,E4_Bvp,70.89674,,
1664977645632,1664977645.635270,E4_Bvp,88.19167,,
1664977645632,1664977645.650900,E4_Bvp,100.0727,,
1664977645632,1664977645.666520,E4_Bvp,99.0928,,
1664977645632,1664977645.682150,E4_Bvp,82.39692,,
1664977645811,1664977645.697770,E4_Bvp,53.84117,,
1664977645811,1664977645.713400,E4_Bvp,21.68473,,
1664977645811,1664977645.729030,E4_Bvp,-5.949661,,
1664977645811,1664977645.744650,E4_Bvp,-25.03216,,
1664977645812,1664977645.760280,E4_Bvp,-36.61788,,
1664977645812,1664977645.775900,E4_Bvp,-44.46962,,
1664977645812,1664977645.791530,E4_Bvp,-51.08602,,
1664977645812,1664977645.807150,E4_Bvp,-55.50539,,
E4_Bvp,-24.589300,E4_Bvp,-53.89651,,
E4_Bvp,-37.371480,E4_Bvp,-24.89469,,
1664977645813,1664977645.854030,E4_Bvp,-43.19664,,
1664977645990,1664977645.869660,E4_Bvp,-6.704274,,
1664977645990,1664977645.900910,E4_Bvp,-0.05819131,,
1664977645990,1664977645.885280,E4_Bvp,-14.18375,,
1664977645990,1664977645.916530,E4_Bvp,-50.65869,,
1664977645990,1664977645.932160,E4_Bvp,-100.4863,,
1664977645992,1664977645.947790,E4_Bvp,-146.7371,,
1664977645992,1664977645.963410,E4_Bvp,-171.2604,,
1664977645992,1664977645.979040,E4_Bvp,-162.2217,,
1664977645992,1664977645.994660,E4_Bvp,-119.3354,,
1664977645992,1664977646.010290,E4_Bvp,-53.25811,,
1664977645992,1664977646.025910,E4_Bvp,19.20503,,
1664977646148,1664977646.041540,E4_Bvp,82.11418,,
1664977646148,1664977646.057170,E4_Bvp,126.1817,,
1664977646148,1664977646.072790,E4_Bvp,150.2479,,
1664977646148,1664977646.088420,E4_Bvp,159.4233,,
1664977646148,1664977646.104040,E4_Bvp,160.4485,,
1664977646148,1664977646.119670,E4_Bvp,157.8955,,
1664977646148,1664977646.135290,E4_Bvp,152.4482,,
1664977646149,1664977646.150920,E4_Bvp,141.732,,
1664977646149,1664977646.166550,E4_Bvp,123.2203,,
1664977646149,1664977646.182170,E4_Bvp,65.62461,,
1664977646149,1664977646.197800,E4_Bvp,96.74017,,
1664977646305,1664977646.213420,E4_Bvp,35.53292,,
1664977646305,1664977646.229050,E4_Bvp,11.80601,,
1664977646305,1664977646.244670,E4_Bvp,-3.075457,,
1664977646305,1664977646.260300,E4_Bvp,-10.57995,,
1664977646305,1664977646.275930,E4_Bvp,-14.78094,,
1664977646305,1664977646.291550,E4_Bvp,-19.62275,,
1664977646305,1664977646.307180,E4_Bvp,-26.51954,,
1664977646307,1664977646.322800,E4_Bvp,-33.41152,,
1664977646307,1664977646.338430,E4_Bvp,-36.11305,,
1664977646307,1664977646.354050,E4_Bvp,-31.23495,,
1664977646307,1664977645.220000,E4_Bvp,-18.80285,,
1664977646463,1664977645.470000,E4_Bvp,-2.906866,,
1664977646464,1664977645.720000,E4_Bvp,10.17735,,
1664977646464,1664977645.970000,E4_Bvp,14.9703,,
1664977646464,1664977646.220000,E4_Bvp,9.635023,,
1664977646464,1664977646.470000,E4_Bvp,-3.190885,,
1664977646464,1664977646.369680,E4_Bvp,-17.95966,,
1664977646491,1664977646.385310,E4_Bvp,-28.94959,,
1664977646492,1664977646.400930,E4_Bvp,-33.12754,,
1664977646492,1664977646.416560,E4_Bvp,-30.93683,,
1664977646492,1664977646.432180,E4_Bvp,-25.56491,,
1664977646492,1664977646.447810,E4_Bvp,-21.17443,,
1664977646492,1664977646.463430,E4_Bvp,-20.576,,
1664977646492,1664977646.479060,E4_Bvp,-24.39187,,
1664977646492,1664977646.494690,E4_Bvp,-31.08859,,
1664977646492,1664977646.510310,E4_Bvp,-38.00948,,
1664977646492,1664977646.525940,E4_Bvp,-42.64817,,
1664977646492,1664977646.541560,E4_Bvp,-43.37084,,
1664977646666,1664977646.557190,E4_Bvp,-40.00389,,
1664977646666,1664977646.572810,E4_Bvp,-33.26036,,
1664977646666,1664977646.588440,E4_Bvp,-24.30066,,
1664977646666,1664977646.604070,E4_Bvp,-14.44529,,
1664977646666,1664977646.619690,E4_Bvp,-4.846854,,
1664977646667,1664977646.635320,E4_Bvp,3.373486,,
1664977646667,1664977646.650940,E4_Bvp,9.241404,,
1664977646667,1664977646.666570,E4_Bvp,10.75601,,
1664977646667,1664977646.682190,E4_Bvp,11.8643,,
1664977646667,1664977646.697820,E4_Bvp,6.166081,,
1664977646667,1664977646.713450,E4_Bvp,-1.099754,,
1664977646847,1664977646.729070,E4_Bvp,-9.699651,,
1664977646847,1664977646.744700,E4_Bvp,-17.98472,,
1664977646847,1664977646.760320,E4_Bvp,-24.28282,,
1664977646848,1664977646.775950,E4_Bvp,-27.06827,,
1664977646848,1664977646.791570,E4_Bvp,-25.41441,,
1664977646848,1664977646.807200,E4_Bvp,-18.70206,,
1664977646848,1664977646.822830,E4_Bvp,-6.945051,,
1664977646848,1664977646.838450,E4_Bvp,9.264954,,
1664977646848,1664977646.854080,E4_Bvp,28.66076,,
1664977646849,1664977646.869700,E4_Bvp,48.81071,,
1664977646849,1664977646.885330,E4_Bvp,66.18708,,
1664977647026,1664977646.900950,E4_Bvp,76.15639,,
1664977647027,1664977646.916580,E4_Bvp,74.43073,,
1664977647027,1664977646.932210,E4_Bvp,58.9895,,
1664977647027,1664977646.947830,E4_Bvp,31.69456,,
1664977647027,1664977646.963460,E4_Bvp,-0.6232243,,
1664977647027,1664977646.979080,E4_Bvp,-27.7006,,
1664977647027,1664977646.994710,E4_Bvp,-39.23603,,
1664977647027,1664977647.010330,E4_Bvp,1.646513,,
1664977647027,1664977647.025960,E4_Bvp,-28.97106,,
1664977647027,1664977647.041590,E4_Bvp,43.43661,,
1664977647027,1664977647.057210,E4_Bvp,82.16183,,
1664977647183,1664977647.072840,E4_Bvp,104.3728,,
1664977647183,1664977647.088460,E4_Bvp,103.3346,,
1664977647183,1664977647.104090,E4_Bvp,81.65896,,
1664977647183,1664977647.119710,E4_Bvp,49.99987,,
1664977647183,1664977647.135340,E4_Bvp,21.46483,,
1664977647183,1664977647.150970,E4_Bvp,5.49828,,
1664977647183,1664977647.166590,E4_Bvp,3.659966,,
1664977647184,1664977647.182220,E4_Bvp,9.94375,,
1664977647184,1664977647.197840,E4_Bvp,15.10005,,
1664977647184,1664977647.213470,E4_Bvp,15.72054,,
1664977647184,1664977647.229090,E4_Bvp,8.447105,,
1664977647340,1664977647.275970,E4_Bvp,1.213781,,
1664977647344,1664977647.260350,E4_Bvp,-0.6643543,,
1664977647344,1664977647.244720,E4_Bvp,4.757679,,
1664977647344,1664977647.291600,E4_Bvp,13.20428,,
E4_Bvp,25.512820,E4_Bvp,17.14211,,
E4_Bvp,1.180107,E4_Bvp,10.6453,,
E4_Bvp,-21.008100,E4_Bvp,-6.385826,,
E4_Bvp,-32.575440,E4_Bvp,-27.51668,,
E4_Bvp,-31.463010,E4_Bvp,-43.63801,,
E4_Bvp,-22.195780,E4_Bvp,-48.01259,,
1664977647344,1664977647.400980,E4_Bvp,-40.47192,,
1664977647520,1664977647.416600,E4_Bvp,-27.31715,,
1664977647520,1664977647.432230,E4_Bvp,-17.43797,,
1664977647521,1664977647.447860,E4_Bvp,-17.44057,,
1664977647521,1664977647.463480,E4_Bvp,-27.6095,,
1664977647521,1664977647.479110,E4_Bvp,-42.17468,,
1664977647521,1664977647.494730,E4_Bvp,-52.89983,,
1664977647521,1664977647.510360,E4_Bvp,-53.49798,,
1664977647522,1664977647.525980,E4_Bvp,-43.36793,,
1664977647522,1664977647.541610,E4_Bvp,-27.30491,,
1664977647522,1664977647.557240,E4_Bvp,-12.83914,,
1664977647522,1664977647.572860,E4_Bvp,-5.801746,,
1664977647701,1664977647.588490,E4_Bvp,-7.201912,,
1664977647701,1664977647.604110,E4_Bvp,-13.33958,,
1664977647701,1664977647.619740,E4_Bvp,-18.07611,,
1664977647701,1664977647.635360,E4_Bvp,-17.04371,,
1664977647702,1664977647.650990,E4_Bvp,-10.01636,,
1664977647702,1664977647.666620,E4_Bvp,-1.010544,,
1664977647702,1664977647.697870,E4_Bvp,4.381584,,
1664977647702,1664977647.682240,E4_Bvp,2.854767,,
1664977647702,1664977647.713490,E4_Bvp,-4.795319,,
1664977647702,1664977647.729120,E4_Bvp,-13.85167,,
1664977647702,1664977647.744740,E4_Bvp,-18.75574,,
1664977647903,1664977647.760370,E4_Bvp,-16.61701,,
1664977647903,1664977647.776000,E4_Bvp,-8.96785,,
1664977647903,1664977647.791620,E4_Bvp,-0.9677582,,
1664977647903,1664977647.807250,E4_Bvp,2.026642,,
1664977647903,1664977647.822870,E4_Bvp,-2.312157,,
1664977647903,1664977647.838500,E4_Bvp,-11.59973,,
1664977647903,1664977647.854120,E4_Bvp,-19.91481,,
1664977647903,1664977647.869750,E4_Bvp,-21.55064,,
1664977647904,1664977647.885380,E4_Bvp,-14.19308,,
1664977647904,1664977647.901000,E4_Bvp,-0.7631226,,
1664977647904,1664977646.720000,E4_Bvp,12.22781,,
1664977647948,1664977646.970000,E4_Bvp,18.14405,,
1664977647949,1664977647.220000,E4_Bvp,13.75576,,
1664977647949,1664977647.470000,E4_Bvp,1.415367,,
1664977647949,1664977647.720000,E4_Bvp,-12.52753,,
1664977647949,1664977647.970000,E4_Bvp,-20.35116,,
1664977647949,1664977647.916630,E4_Bvp,-21.07121,,
1664977648039,1664977647.932250,E4_Bvp,-11.77879,,
1664977648039,1664977647.947880,E4_Bvp,5.426125,,
1664977648039,1664977647.979130,E4_Bvp,3.870766,,
1664977648039,1664977647.963500,E4_Bvp,-4.033127,,
1664977648039,1664977647.994760,E4_Bvp,-12.6244,,
1664977648039,1664977648.010380,E4_Bvp,-15.52533,,
1664977648039,1664977648.026010,E4_Bvp,-9.832306,,
1664977648039,1664977648.041630,E4_Bvp,2.283058,,
1664977648039,1664977648.057260,E4_Bvp,14.3568,,
1664977648039,1664977648.072880,E4_Bvp,19.77081,,
1664977648039,1664977648.088510,E4_Bvp,15.75246,,
1664977648196,1664977648.104140,E4_Bvp,4.883492,,
1664977648196,1664977648.119760,E4_Bvp,-6.104263,,
1664977648196,1664977648.135390,E4_Bvp,-10.60285,,
1664977648196,1664977648.151010,E4_Bvp,-5.777596,,
1664977648196,1664977648.166640,E4_Bvp,5.610985,,
1664977648196,1664977648.182260,E4_Bvp,17.11105,,
1664977648196,1664977648.197890,E4_Bvp,19.57036,,
1664977648197,1664977648.213520,E4_Bvp,22.60857,,
1664977648197,1664977648.244770,E4_Bvp,10.63685,,
1664977648197,1664977648.229140,E4_Bvp,1.778275,,
1664977648197,1664977648.276020,E4_Bvp,-1.373344,,
1664977648376,1664977648.260390,E4_Bvp,3.347878,,
1664977648376,1664977648.291640,E4_Bvp,13.31018,,
1664977648376,1664977648.307270,E4_Bvp,23.09485,,
1664977648376,1664977648.322900,E4_Bvp,27.46481,,
1664977648376,1664977648.338520,E4_Bvp,24.48515,,
1664977648376,1664977648.354150,E4_Bvp,16.67173,,
1664977648376,1664977648.369770,E4_Bvp,9.261803,,
1664977648376,1664977648.385400,E4_Bvp,7.322205,,
1664977648376,1664977648.401020,E4_Bvp,12.61748,,
1664977648376,1664977648.416650,E4_Bvp,22.91321,,
1664977648376,1664977648.432280,E4_Bvp,32.87897,,
1664977648555,1664977648.447900,E4_Bvp,37.21737,,
1664977648556,1664977648.463530,E4_Bvp,33.78001,,
1664977648556,1664977648.479150,E4_Bvp,24.63963,,
1664977648556,1664977648.494780,E4_Bvp,15.15158,,
1664977648556,1664977648.510400,E4_Bvp,13.71659,,
1664977648556,1664977648.526030,E4_Bvp,22.52349,,
1664977648556,1664977648.541660,E4_Bvp,31.79875,,
1664977648556,1664977648.557280,E4_Bvp,36.5676,,
1664977648556,1664977648.572910,E4_Bvp,34.72865,,
1664977648556,1664977648.588530,E4_Bvp,28.32267,,
1664977648556,1664977648.619780,E4_Bvp,22.20703,,
1664977648713,1664977648.604160,E4_Bvp,20.85491,,
1664977648713,1664977648.635410,E4_Bvp,25.5565,,
1664977648713,1664977648.651040,E4_Bvp,33.17382,,
1664977648713,1664977648.666660,E4_Bvp,37.7244,,
1664977648713,1664977648.682290,E4_Bvp,33.41575,,
1664977648713,1664977648.713540,E4_Bvp,17.16259,,
1664977648713,1664977648.697910,E4_Bvp,-10.04985,,
1664977648713,1664977648.729160,E4_Bvp,-44.07946,,
1664977648713,1664977648.744790,E4_Bvp,-113.0429,,
1664977648714,1664977648.760420,E4_Bvp,-166.2714,,
1664977648714,1664977648.776040,E4_Bvp,-141.9242,,
1664977648894,1664977648.791670,E4_Bvp,-203.0718,,
1664977648894,1664977648.807290,E4_Bvp,-213.558,,
1664977648894,1664977648.822920,E4_Bvp,-214.5639,,
1664977648894,1664977648.838540,E4_Bvp,-202.1604,,
1664977648894,1664977648.854170,E4_Bvp,-174.0812,,
1664977648894,1664977648.869800,E4_Bvp,-131.3447,,
1664977648894,1664977648.885420,E4_Bvp,-79.13902,,
1664977648894,1664977648.901050,E4_Bvp,-26.12402,,
1664977648894,1664977648.916670,E4_Bvp,18.05975,,
1664977648894,1664977648.932300,E4_Bvp,46.07561,,
1664977648894,1664977648.947920,E4_Bvp,55.55306,,
1664977649073,1664977648.963550,E4_Bvp,50.00938,,
1664977649073,1664977648.979180,E4_Bvp,37.09647,,
1664977649073,1664977648.994800,E4_Bvp,25.10675,,
1664977649073,1664977649.010430,E4_Bvp,19.35773,,
1664977649073,1664977649.026050,E4_Bvp,20.66263,,
1664977649073,1664977649.041680,E4_Bvp,26.4825,,
1664977649073,1664977649.057300,E4_Bvp,33.62315,,
1664977649073,1664977649.072930,E4_Bvp,41.0619,,
1664977649074,1664977649.088560,E4_Bvp,50.35753,,
1664977649074,1664977649.104180,E4_Bvp,64.05748,,
1664977649074,1664977649.119810,E4_Bvp,82.29986,,
1664977649231,1664977649.135430,E4_Bvp,101.3043,,
1664977649231,1664977649.151060,E4_Bvp,114.4886,,
1664977649231,1664977649.166680,E4_Bvp,115.8555,,
1664977649231,1664977649.182310,E4_Bvp,103.8731,,
1664977649231,1664977649.197940,E4_Bvp,82.86203,,
1664977649231,1664977649.213560,E4_Bvp,60.63973,,
1664977649231,1664977649.229190,E4_Bvp,43.69051,,
1664977649231,1664977649.244810,E4_Bvp,33.41997,,
1664977649232,1664977649.260440,E4_Bvp,25.53676,,
1664977649232,1664977649.276060,E4_Bvp,13.38864,,
1664977649232,1664977649.291690,E4_Bvp,-6.846905,,
1664977649411,1664977649.307320,E4_Bvp,-32.97575,,
1664977649411,1664977649.322940,E4_Bvp,-56.50617,,
1664977649411,1664977649.338570,E4_Bvp,-67.24998,,
1664977649411,1664977649.354190,E4_Bvp,-58.74668,,
1664977649411,1664977649.369820,E4_Bvp,-32.1876,,
1664977649411,1664977649.385440,E4_Bvp,3.90284,,
1664977649411,1664977649.401070,E4_Bvp,37.88113,,
1664977649411,1664977649.416700,E4_Bvp,60.1095,,
1664977649411,1664977649.432320,E4_Bvp,67.00504,,
1664977649411,1664977649.447950,E4_Bvp,60.93226,,
1664977649411,1664977648.220000,E4_Bvp,47.65278,,
1664977649455,1664977648.470000,E4_Bvp,32.4981,,
1664977649456,1664977648.720000,E4_Bvp,18.07224,,
1664977649456,1664977648.970000,E4_Bvp,4.244781,,
1664977649456,1664977649.220000,E4_Bvp,-10.09841,,
1664977649456,1664977649.470000,E4_Bvp,-36.61333,,
1664977649456,1664977649.463570,E4_Bvp,-24.53324,,
1664977649590,1664977649.479200,E4_Bvp,-42.64313,,
1664977649590,1664977649.494820,E4_Bvp,-39.97178,,
1664977649590,1664977649.510450,E4_Bvp,-28.7558,,
1664977649590,1664977649.526080,E4_Bvp,-12.5764,,
1664977649590,1664977649.541700,E4_Bvp,2.780939,,
1664977649591,1664977649.557330,E4_Bvp,12.26085,,
1664977649591,1664977649.572950,E4_Bvp,13.39915,,
1664977649591,1664977649.588580,E4_Bvp,7.5714,,
1664977649591,1664977649.604200,E4_Bvp,-0.8314209,,
1664977649591,1664977649.619830,E4_Bvp,-6.537014,,
1664977649591,1664977649.635460,E4_Bvp,-5.926582,,
1664977649748,1664977649.651080,E4_Bvp,1.244087,,
1664977649748,1664977649.666710,E4_Bvp,12.08132,,
1664977649748,1664977649.682330,E4_Bvp,21.92807,,
1664977649748,1664977649.697960,E4_Bvp,27.16733,,
1664977649749,1664977649.713580,E4_Bvp,26.87303,,
1664977649749,1664977649.729210,E4_Bvp,23.32487,,
1664977649749,1664977649.744840,E4_Bvp,20.36882,,
1664977649749,1664977649.760460,E4_Bvp,20.76751,,
1664977649749,1664977649.776090,E4_Bvp,24.48874,,
1664977649749,1664977649.791710,E4_Bvp,27.94498,,
1664977649749,1664977649.807340,E4_Bvp,26.44091,,
1664977649928,1664977649.822960,E4_Bvp,16.80369,,
1664977649928,1664977649.838590,E4_Bvp,0.3225975,,
1664977649929,1664977649.854220,E4_Bvp,-17.30652,,
1664977649929,1664977649.869840,E4_Bvp,-28.404,,
1664977649929,1664977649.885470,E4_Bvp,-27.49624,,
1664977649929,1664977649.901090,E4_Bvp,-14.75687,,
1664977649929,1664977649.916720,E4_Bvp,3.598703,,
1664977649929,1664977649.947970,E4_Bvp,18.44624,,
1664977649929,1664977649.932350,E4_Bvp,23.04448,,
1664977649929,1664977649.963600,E4_Bvp,16.72776,,
1664977649929,1664977649.979220,E4_Bvp,5.46122,,
1664977650131,1664977649.994850,E4_Bvp,-2.075821,,
1664977650131,1664977650.010470,E4_Bvp,0.1440125,,
1664977650131,1664977650.026100,E4_Bvp,11.67308,,
1664977650132,1664977650.041730,E4_Bvp,25.6955,,
1664977650132,1664977650.057350,E4_Bvp,33.40895,,
1664977650132,1664977650.072980,E4_Bvp,29.36448,,
1664977650132,1664977650.088600,E4_Bvp,15.092,,
1664977650132,1664977650.104230,E4_Bvp,-1.556107,,
1664977650132,1664977650.119850,E4_Bvp,-11.14871,,
1664977650132,1664977650.135480,E4_Bvp,-8.14159,,
1664977650132,1664977650.151110,E4_Bvp,5.57642,,
1664977650266,1664977650.166730,E4_Bvp,21.8838,,
1664977650266,1664977650.182360,E4_Bvp,30.69741,,
1664977650266,1664977650.197980,E4_Bvp,25.80526,,
1664977650266,1664977650.229230,E4_Bvp,8.297234,,
1664977650266,1664977650.213610,E4_Bvp,-14.36725,,
1664977650266,1664977650.244860,E4_Bvp,-32.30149,,
1664977650266,1664977650.260490,E4_Bvp,-38.73169,,
1664977650266,1664977650.276110,E4_Bvp,-33.29952,,
1664977650266,1664977650.291740,E4_Bvp,-21.87148,,
1664977650266,1664977650.307360,E4_Bvp,-12.6912,,
1664977650266,1664977650.322990,E4_Bvp,-11.66423,,
1664977650448,1664977650.338610,E4_Bvp,-18.71854,,
1664977650448,1664977650.354240,E4_Bvp,-28.70418,,
1664977650449,1664977650.369870,E4_Bvp,-34.16985,,
1664977650449,1664977650.385490,E4_Bvp,-30.53737,,
1664977650449,1664977650.401120,E4_Bvp,-18.94712,,
1664977650449,1664977650.416740,E4_Bvp,-5.708385,,
1664977650449,1664977650.432370,E4_Bvp,1.635136,,
1664977650449,1664977650.447990,E4_Bvp,-0.8095093,,
1664977650449,1664977650.463620,E4_Bvp,-10.71763,,
1664977650449,1664977650.479250,E4_Bvp,-20.53199,,
1664977650449,1664977650.494870,E4_Bvp,-22.15864,,
1664977650606,1664977650.510500,E4_Bvp,-12.06017,,
1664977650606,1664977650.526120,E4_Bvp,5.99086,,
1664977650606,1664977650.541750,E4_Bvp,23.09964,,
1664977650606,1664977650.573000,E4_Bvp,30.20658,,
1664977650606,1664977650.557370,E4_Bvp,23.57462,,
1664977650606,1664977650.588630,E4_Bvp,7.077839,,
1664977650607,1664977650.604250,E4_Bvp,-9.909657,,
1664977650607,1664977650.619880,E4_Bvp,-18.20441,,
1664977650607,1664977650.635500,E4_Bvp,-13.96929,,
1664977650607,1664977650.651130,E4_Bvp,-0.8057137,,
1664977650607,1664977650.666750,E4_Bvp,12.70658,,
1664977650784,1664977650.682380,E4_Bvp,18.07803,,
1664977650784,1664977650.698010,E4_Bvp,11.88752,,
1664977650784,1664977650.713630,E4_Bvp,-2.343613,,
1664977650784,1664977650.729260,E4_Bvp,-16.57093,,
1664977650784,1664977650.744880,E4_Bvp,-22.95731,,
1664977650784,1664977650.760510,E4_Bvp,-18.26378,,
1664977650784,1664977650.776130,E4_Bvp,-5.632538,,
1664977650784,1664977650.791760,E4_Bvp,7.322403,,
1664977650785,1664977650.807390,E4_Bvp,12.95889,,
1664977650785,1664977650.823010,E4_Bvp,7.848896,,
1664977650785,1664977650.838640,E4_Bvp,-5.110374,,
1664977650964,1664977650.854260,E4_Bvp,-24.40468,,
1664977650965,1664977650.869890,E4_Bvp,-18.48076,,
1664977650965,1664977650.885510,E4_Bvp,-18.94972,,
1664977650965,1664977650.901140,E4_Bvp,11.2877,,
1664977650965,1664977650.916770,E4_Bvp,-4.541653,,
1664977650965,1664977650.932390,E4_Bvp,20.21599,,
1664977650965,1664977650.948020,E4_Bvp,17.69054,,
1664977650965,1664977650.963640,E4_Bvp,5.790371,,
1664977650965,1664977650.979270,E4_Bvp,-8.231625,,
1664977650966,1664977650.994890,E4_Bvp,-15.82185,,
1664977650966,1664977649.720000,E4_Bvp,-12.21192,,
1664977650966,1664977649.970000,E4_Bvp,0.8247375,,
1664977650966,1664977650.220000,E4_Bvp,15.96442,,
1664977650966,1664977650.470000,E4_Bvp,24.50338,,
1664977650966,1664977650.720000,E4_Bvp,21.41746,,
1664977650966,1664977650.970000,E4_Bvp,8.318932,,
1664977650966,1664977651.010520,E4_Bvp,-7.659374,,
1664977651123,1664977651.026150,E4_Bvp,-17.88311,,
1664977651123,1664977651.041770,E4_Bvp,-17.41475,,
1664977651123,1664977651.057400,E4_Bvp,-7.885544,,
1664977651123,1664977651.073020,E4_Bvp,3.655361,,
1664977651123,1664977651.088650,E4_Bvp,3.290466,,
1664977651123,1664977651.104270,E4_Bvp,8.826298,,
1664977651123,1664977651.119900,E4_Bvp,-10.68892,,
1664977651123,1664977651.151150,E4_Bvp,-25.25116,,
1664977651123,1664977651.135530,E4_Bvp,-31.61209,,
1664977651123,1664977651.166780,E4_Bvp,-25.1027,,
1664977651123,1664977651.182400,E4_Bvp,-8.108883,,
1664977651302,1664977651.198030,E4_Bvp,11.22107,,
1664977651302,1664977651.213650,E4_Bvp,24.33772,,
1664977651302,1664977651.229280,E4_Bvp,23.70239,,
1664977651302,1664977651.244910,E4_Bvp,14.83418,,
1664977651302,1664977651.260530,E4_Bvp,2.625999,,
1664977651302,1664977651.276160,E4_Bvp,-4.164383,,
1664977651302,1664977651.291780,E4_Bvp,-1.219254,,
1664977651302,1664977651.307410,E4_Bvp,9.450676,,
1664977651302,1664977651.323030,E4_Bvp,20.74317,,
1664977651303,1664977651.338660,E4_Bvp,25.14578,,
1664977651303,1664977651.354290,E4_Bvp,19.00815,,
1664977651481,1664977651.369910,E4_Bvp,4.73864,,
1664977651482,1664977651.385540,E4_Bvp,-10.40519,,
1664977651482,1664977651.401160,E4_Bvp,-18.69426,,
1664977651482,1664977651.416790,E4_Bvp,-16.24847,,
1664977651482,1664977651.432410,E4_Bvp,-5.196533,,
1664977651482,1664977651.448040,E4_Bvp,7.337193,,
1664977651482,1664977651.463670,E4_Bvp,13.48823,,
1664977651482,1664977651.494920,E4_Bvp,9.055096,,
1664977651482,1664977651.479290,E4_Bvp,-3.672974,,
1664977651482,1664977651.510540,E4_Bvp,-17.44584,,
1664977651482,1664977651.526170,E4_Bvp,-23.88136,,
1664977651638,1664977651.541790,E4_Bvp,-18.57706,,
1664977651638,1664977651.557420,E4_Bvp,-3.831654,,
1664977651638,1664977651.573050,E4_Bvp,12.49516,,
1664977651638,1664977651.588670,E4_Bvp,21.31388,,
1664977651638,1664977651.604300,E4_Bvp,17.64575,,
1664977651638,1664977651.619920,E4_Bvp,3.730251,,
1664977651638,1664977651.635550,E4_Bvp,-12.58132,,
1664977651640,1664977651.651170,E4_Bvp,-22.1323,,
1664977651640,1664977651.682430,E4_Bvp,-19.89331,,
